User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1004893,M,40,17,C,0,0
1004894,M,18,7,C,1,0
1004895,F,22,3,B,3,0
1004896,M,50,6,C,3,1
1004897,M,44,16,B,3,0
1004898,M,46,1,B,1,1
1004899,M,22,12,B,1,1
1004901,M,61,7,C,1,0
1004902,M,22,14,C,4+,1
1004903,M,62,12,C,4+,1
1004904,M,35,15,B,1,1
1004905,F,20,1,C,3,1
1004906,M,35,17,B,1,1
1004907,F,45,7,B,0,1
1004908,M,42,15,C,2,0
1004909,F,64,12,B,2,0
1004911,F,60,0,A,4+,0
1004912,F,60,20,A,0,1
1004913,F,62,1,C,3,1
1004914,F,42,1,B,4+,0
1004915,M,60,12,B,2,1
1004916,M,60,20,C,4+,0
1004917,M,47,0,C,0,1
1004918,F,33,12,C,1,0
1004920,M,60,1,B,0,1
1004921,F,30,15,B,3,1
1004922,M,34,17,C,1,0
1004923,M,58,18,C,3,0
1004924,F,49,0,C,1,0
1004926,M,51,10,C,1,0
1004927,M,59,0,B,4+,0
1004928,F,26,3,A,4+,0
1004929,M,51,1,C,1,1
1004930,M,44,17,C,0,1
1004931,M,46,17,C,3,1
1004933,M,50,15,B,3,0
1004934,F,56,0,A,2,0
1004935,M,41,17,C,3,0
1004937,M,37,0,C,1,1
1004939,M,31,7,C,0,1
1004940,F,18,11,B,1,0
1004942,M,20,12,B,3,1
1004943,F,52,0,C,1,0
1004944,M,45,17,C,2,1
1004945,M,25,0,C,4+,1
1004946,F,52,1,B,1,0
1004947,M,36,17,C,1,1
1004948,M,65,2,A,1,1
1004949,M,35,4,A,4+,0
1004950,M,45,16,A,1,1
1004951,F,35,17,B,3,1
1004952,F,46,14,A,1,1
1004953,M,34,12,B,4+,0
1004954,M,31,0,C,3,1
1004956,M,38,15,B,1,1
1004957,M,43,2,A,1,1
1004958,M,23,7,B,1,0
1004960,M,63,1,A,4+,0
1004961,M,41,7,C,1,1
1004962,M,28,6,B,1,0
1004964,M,23,0,A,1,1
1004965,M,52,10,C,1,0
1004966,M,64,14,B,1,1
1004968,F,65,20,B,2,1
1004969,M,63,19,A,2,0
1004970,F,59,12,C,1,0
1004972,M,20,0,C,2,0
1004973,F,33,2,C,1,1
1004975,M,57,0,C,3,0
1004976,M,41,11,C,4+,1
1004977,M,62,4,B,2,0
1004978,M,18,14,A,3,0
1004979,M,49,2,B,1,1
1004980,M,37,1,B,0,0
1004982,M,44,12,C,1,0
1004983,F,30,16,A,1,1
1004984,M,20,0,A,1,1
1004985,M,62,0,C,3,0
1004986,M,30,12,C,0,0
1004987,F,57,8,A,0,0
1004989,M,27,0,C,2,1
1004990,F,34,4,B,2,1
1004991,F,65,14,C,3,1
1004993,M,63,17,C,2,0
1004994,M,30,17,B,4+,0
1004995,M,32,20,B,0,1
1004996,M,61,7,A,1,0
1004997,M,22,10,A,1,0
1004998,F,56,4,C,1,1
1004999,F,30,13,B,2,1
1005000,M,59,4,B,4+,0
1005001,F,37,2,B,1,0
1005002,M,55,17,B,1,1
1005003,M,35,12,C,1,0
1005004,F,29,1,C,1,1
1005005,M,43,16,B,2,0
1005008,M,18,20,B,1,1
1005009,F,34,16,C,1,1
1005010,M,28,15,B,2,1
1005011,M,33,4,B,1,0
1005012,M,18,15,A,1,1
1005013,M,25,4,C,4+,0
1005014,M,33,0,C,0,1
1005015,M,26,6,B,2,1
1005016,F,23,1,C,2,1
1005017,M,38,12,B,4+,0
1005018,F,49,12,C,1,1
1005019,M,20,7,A,4+,0
1005020,F,40,13,C,2,1
1005021,M,25,6,B,2,1
1005023,M,54,20,A,3,1
1005024,F,18,1,C,1,0
1005025,M,18,20,B,1,0
1005026,M,20,17,B,1,1
1005029,M,42,4,C,1,1
1005030,M,57,1,C,1,0
1005031,F,33,4,B,0,0
1005032,M,31,17,A,3,0
1005033,F,52,13,C,1,1
1005034,F,52,15,C,1,1
1005035,F,22,17,B,1,1
1005036,M,64,7,B,1,1
1005037,M,59,12,C,0,1
1005038,M,30,20,B,0,0
1005039,F,59,4,B,2,1
1005040,M,50,12,C,1,1
1005041,F,31,6,C,1,1
1005042,F,43,2,A,4+,1
1005043,F,32,6,C,2,0
1005044,F,30,6,C,0,1
1005045,M,43,0,B,3,1
1005046,M,27,16,A,0,0
1005047,M,24,6,C,1,0
1005048,F,52,7,C,1,1
1005049,M,38,12,B,0,0
1005050,F,39,4,C,1,0
1005051,F,23,7,C,0,0
1005052,M,55,16,C,2,1
1005053,M,57,4,C,3,0
1005054,M,41,2,B,0,0
1005055,F,33,16,A,2,0
1005056,M,40,1,C,1,1
1005057,M,25,7,C,4+,0
1005058,M,18,17,C,0,1
1005059,M,41,16,C,1,1
1005060,M,45,17,C,0,0
1005061,F,62,19,C,2,1
1005063,F,30,10,B,3,0
1005064,M,18,4,B,0,0
1005065,M,39,14,C,4+,1
1005066,F,31,1,C,4+,1
1005067,M,23,13,B,1,0
1005068,M,40,7,C,2,0
1005069,F,34,0,C,3,1
1005070,M,37,2,A,0,0
1005071,F,28,7,B,2,0
1005074,M,57,0,B,2,0
1005075,M,57,6,C,1,1
1005076,M,59,3,B,4+,0
1005077,M,48,2,A,0,0
1005078,M,19,7,C,1,0
1005079,M,22,4,C,0,0
1005080,F,26,12,B,2,1
1005081,F,41,4,B,3,0
1005082,M,21,1,C,4+,0
1005083,M,44,4,B,4+,1
1005084,M,64,4,B,1,0
1005085,M,24,17,C,0,0
1005086,M,35,1,C,0,1
1005087,F,29,6,B,1,1
1005088,M,45,17,C,1,0
1005089,F,45,16,C,2,0
1005090,F,37,19,B,3,1
1005091,M,64,17,B,1,1
1005092,M,43,14,C,1,1
1005095,F,32,1,C,1,1
1005096,M,28,11,B,2,0
1005097,M,64,16,C,3,0
1005098,M,59,7,C,4+,1
1005099,M,21,0,B,3,0
1005100,M,49,6,B,1,1
1005101,M,43,0,B,1,1
1005102,M,44,12,C,2,0
1005103,F,61,16,C,1,0
1005104,M,44,20,C,1,0
1005105,M,58,7,C,1,1
1005106,F,55,1,C,3,1
1005107,F,34,0,B,0,0
1005108,F,42,9,B,3,1
1005109,F,57,6,C,2,1
1005111,M,39,2,B,1,1
1005112,M,23,13,B,1,0
1005113,M,24,0,A,3,1
1005114,F,39,10,C,2,0
1005115,M,31,12,A,4+,0
1005116,M,39,6,C,0,1
1005117,F,41,0,B,0,0
1005118,M,50,10,B,2,0
1005119,F,43,0,A,3,0
1005120,M,58,7,A,2,0
1005121,M,37,7,C,4+,0
1005122,M,59,0,A,3,0
1005123,M,25,12,C,4+,1
1005124,M,60,2,B,1,0
1005126,M,25,11,B,4+,0
1005127,M,62,5,A,0,1
1005128,M,42,7,C,1,1
1005129,M,64,17,B,1,1
1005131,F,58,1,B,3,0
1005132,M,39,7,C,1,1
1005133,M,57,11,B,0,0
1005134,M,39,17,B,2,0
1005135,M,28,7,C,4+,0
1005136,M,60,12,B,1,0
1005137,M,22,18,C,4+,0
1005138,M,41,17,B,0,0
1005139,M,18,16,A,4+,1
1005140,M,47,6,B,2,0
1005141,M,25,17,B,2,1
1005142,M,58,1,B,1,1
1005143,M,52,4,C,3,1
1005144,F,35,0,C,4+,1
1005145,M,26,7,C,2,1
1005146,M,34,1,A,0,0
1005147,M,59,0,C,0,0
1005148,M,22,20,B,2,1
1005149,M,27,1,B,3,0
1005150,M,39,3,C,3,1
1005151,M,24,19,C,1,0
1005153,M,37,7,B,3,0
1005154,M,43,16,C,1,1
1005155,M,48,16,B,2,0
1005156,M,35,14,A,1,1
1005157,M,28,1,C,2,1
1005158,F,40,4,C,4+,0
1005159,M,46,7,C,3,0
1005161,M,28,4,C,0,0
1005162,M,37,17,A,1,1
1005163,M,60,6,B,1,1
1005164,F,36,17,A,0,0
1005165,M,42,6,C,1,1
1005166,M,18,6,B,1,1
1005167,M,32,15,C,3,0
1005169,F,34,4,C,0,0
1005170,M,59,4,B,2,0
1005172,F,30,11,B,1,0
1005173,M,37,10,C,3,0
1005174,M,36,1,C,4+,0
1005175,F,51,9,C,1,0
1005177,M,60,14,C,0,1
1005178,M,55,0,C,1,1
1005180,M,36,11,C,1,1
1005181,M,57,7,C,1,1
1005182,F,19,7,B,4+,1
1005183,F,43,20,C,1,0
1005184,M,39,20,B,4+,1
1005185,F,43,4,C,1,0
1005186,M,33,12,C,2,0
1005187,M,51,16,C,1,0
1005191,F,62,4,A,4+,0
1005192,M,38,7,C,3,1
1005193,M,64,12,B,2,1
1005194,M,36,7,C,3,1
1005195,M,45,7,B,0,1
1005196,M,20,7,C,4+,1
1005197,F,58,3,C,3,1
1005198,F,45,4,B,0,0
1005199,F,45,1,C,0,0
1005200,F,55,15,C,2,0
1005201,M,18,7,C,1,1
1005203,F,52,6,B,4+,1
1005204,M,41,13,C,4+,1
1005205,M,32,1,B,0,1
1005206,M,32,7,C,0,0
1005207,M,58,0,A,3,1
1005208,M,27,4,A,1,1
1005209,M,39,1,C,4+,0
1005210,F,53,17,A,3,0
1005212,M,28,2,B,4+,0
1005213,M,29,0,C,2,0
1005215,F,18,6,C,1,1
1005217,M,48,17,B,3,0
1005218,M,53,0,C,1,0
1005219,M,26,4,B,2,1
1005220,M,23,7,B,4+,0
1005222,M,61,12,B,1,0
1005223,M,30,10,C,1,1
1005224,M,51,1,A,1,1
1005225,M,41,4,C,4+,1
1005226,M,46,0,B,1,0
1005228,M,57,0,C,4+,0
1005229,M,39,0,C,0,0
1005230,M,30,12,B,4+,0
1005232,M,33,4,C,1,1
1005233,M,44,5,B,0,1
1005234,F,63,0,A,4+,1
1005235,M,60,4,C,1,0
1005236,M,63,14,C,1,1
1005237,M,50,7,B,4+,1
1005239,M,23,7,B,2,1
1005240,F,47,0,C,1,1
1005241,F,20,4,A,4+,0
1005242,M,50,1,C,3,1
1005243,M,21,10,C,4+,0
1005246,F,29,0,C,1,1
1005247,F,21,10,B,1,0
1005248,F,22,14,B,1,1
1005249,F,47,14,B,1,1
1005250,M,47,6,B,4+,1
1005251,F,65,17,A,1,1
1005252,M,55,20,B,0,0
1005253,F,34,13,C,1,0
1005254,M,44,4,C,1,1
1005255,M,25,10,A,3,0
1005256,M,65,16,B,4+,1
1005257,F,25,2,A,4+,0
1005258,M,64,4,C,1,0
1005260,M,38,7,A,1,1
1005261,M,55,12,A,3,0
1005262,F,49,14,C,2,0
1005263,M,50,7,B,1,0
1005264,M,51,4,B,4+,0
1005265,M,32,1,B,2,1
1005266,M,23,1,C,1,0
1005267,M,65,7,C,2,0
1005269,M,27,0,B,4+,0
1005270,M,45,12,C,3,1
1005271,F,45,0,A,1,0
1005272,M,27,7,A,4+,0
1005273,M,51,20,B,3,1
1005275,M,30,17,A,4+,0
1005276,F,40,4,B,1,1
1005277,M,50,20,B,2,0
1005278,F,35,7,B,1,0
1005279,F,54,14,B,2,1
1005280,M,65,4,C,3,0
1005281,M,44,2,A,2,0
1005282,F,30,4,B,1,1
1005283,M,57,2,C,1,1
1005284,M,39,16,C,1,0
1005285,M,58,4,A,1,0
1005286,M,54,16,B,0,0
1005287,M,22,8,C,0,0
1005290,F,35,4,B,0,1
1005291,M,53,1,C,3,1
1005292,M,61,0,A,1,0
1005293,M,48,12,C,2,0
1005294,M,22,2,A,0,1
1005296,F,34,0,C,2,0
1005297,M,45,12,C,4+,0
1005298,M,57,17,B,1,0
1005299,M,44,2,B,3,1
1005300,M,27,20,A,0,0
1005301,M,34,17,C,1,1
1005302,F,38,10,A,1,0
1005303,F,26,6,C,3,1
1005304,F,44,9,A,4+,1
1005305,F,46,4,C,3,1
1005306,F,18,17,B,4+,0
1005307,M,36,5,C,1,0
1005308,M,49,7,C,2,0
1005310,F,60,1,C,3,0
1005311,M,32,0,C,2,1
1005312,M,27,1,A,1,0
1005313,M,18,0,A,3,0
1005314,F,51,0,A,2,0
1005315,M,62,12,A,1,1
1005316,M,29,4,A,2,0
1005317,F,62,0,A,1,0
1005318,M,46,17,B,4+,1
1005319,M,58,17,B,1,0
1005321,M,33,4,C,0,0
1005322,M,21,17,A,3,1
1005323,M,41,20,B,1,1
1005324,M,60,7,C,0,1
1005325,F,48,7,C,3,1
1005326,M,51,2,A,1,1
1005327,M,20,7,A,1,0
1005328,F,29,4,B,3,1
1005329,F,37,5,B,1,0
1005330,F,42,0,C,2,0
1005332,M,30,4,C,2,0
1005333,F,30,7,A,4+,0
1005334,F,61,13,C,4+,1
1005335,M,47,14,B,1,1
1005336,M,20,7,C,4+,0
1005337,F,27,3,C,3,1
1005338,M,53,17,C,4+,0
1005339,M,37,17,C,1,0
1005340,F,28,3,C,1,1
1005341,F,26,3,C,1,1
1005342,F,19,7,B,2,0
1005343,F,59,9,A,1,1
1005344,F,28,1,C,3,0
1005345,F,62,17,C,2,1
1005346,F,49,3,A,2,0
1005347,M,35,6,A,1,0
1005348,M,52,5,B,1,0
1005349,F,50,2,C,1,1
1005350,M,18,5,A,1,0
1005351,F,38,1,C,4+,1
1005352,F,24,5,C,1,1
1005353,M,28,6,C,4+,1
1005355,M,62,0,B,0,1
1005357,F,28,20,B,2,1
1005359,M,47,16,B,3,0
1005360,M,39,12,C,2,0
1005361,F,45,16,A,3,0
1005362,M,58,13,C,1,0
1005363,M,18,13,C,1,0
1005364,F,38,3,A,3,0
1005365,M,46,12,C,0,0
1005366,M,61,12,C,3,0
1005367,M,39,4,A,1,0
1005368,F,44,17,C,1,0
1005369,M,48,15,A,1,0
1005371,M,30,11,A,0,0
1005373,M,18,12,A,1,0
1005374,M,31,7,C,4+,0
1005376,M,26,17,B,1,1
1005377,F,56,3,B,3,0
1005378,M,41,18,A,1,0
1005382,M,50,4,C,0,1
1005383,M,43,1,C,0,0
1005384,F,20,3,A,4+,0
1005385,M,27,12,B,0,1
1005386,M,31,14,C,3,0
1005387,F,30,1,B,4+,1
1005388,F,59,4,C,1,0
1005389,M,51,7,C,4+,1
1005390,M,37,0,C,1,0
1005392,M,51,1,B,1,1
1005393,M,49,7,C,2,0
1005394,M,36,0,A,2,0
1005395,M,60,1,C,1,1
1005396,M,48,6,C,0,0
1005397,M,23,0,B,2,1
1005398,M,24,17,C,4+,1
1005399,M,46,1,C,1,1
1005400,F,51,4,C,2,0
1005401,F,22,1,C,2,1
1005402,F,46,0,C,4+,1
1005403,M,58,10,B,1,0
1005404,M,21,0,C,4+,1
1005406,F,47,0,C,3,1
1005408,M,30,20,C,3,0
1005410,F,41,2,C,3,1
1005412,M,34,12,A,3,0
1005413,M,63,1,B,1,0
1005414,M,44,10,C,2,0
1005415,F,31,7,C,3,1
1005416,F,36,5,C,3,0
1005417,M,55,17,C,4+,1
1005418,F,32,0,C,1,1
1005419,F,60,12,C,3,1
1005420,F,24,19,B,4+,0
1005421,M,31,17,A,1,1
1005422,M,58,7,A,2,1
1005423,F,34,5,C,0,1
1005424,F,54,2,C,2,0
1005425,M,57,4,B,1,0
1005426,M,43,14,C,1,0
1005427,M,18,19,B,0,0
1005428,F,19,6,B,4+,0
1005429,F,49,1,B,3,0
1005430,F,50,1,B,1,1
1005431,M,61,1,C,3,1
1005432,M,36,13,C,3,1
1005433,F,50,17,B,3,1
1005434,F,58,7,A,1,1
1005435,M,40,18,C,4+,0
1005436,M,58,4,B,1,0
1005437,M,64,11,C,4+,0
1005438,M,40,14,C,4+,0
1005441,M,57,7,C,0,1
1005443,M,62,12,B,2,0
1005444,F,51,4,C,1,1
1005445,M,22,0,C,1,1
1005446,F,20,1,C,1,1
1005447,M,30,2,A,3,0
1005448,M,42,19,A,4+,0
1005449,M,55,12,C,1,0
1005450,M,47,12,A,1,0
1005451,F,32,1,A,3,1
1005452,M,55,6,A,4+,0
1005453,M,60,4,C,1,0
1005454,M,28,7,C,0,0
1005455,F,36,17,C,4+,0
1005456,M,39,1,C,4+,0
1005457,M,54,12,A,1,1
1005458,F,30,2,A,1,0
1005459,F,45,10,C,0,0
1005460,M,42,4,A,4+,0
1005461,M,25,0,B,2,1
1005462,M,48,17,C,3,0
1005463,M,33,0,B,3,1
1005464,M,41,7,C,2,0
1005465,F,55,0,A,0,1
1005466,M,52,12,B,1,0
1005467,M,38,0,C,1,0
1005468,M,55,12,A,1,0
1005469,M,64,12,C,2,0
1005470,M,29,7,C,3,0
1005472,M,55,1,C,0,1
1005473,M,65,1,C,3,0
1005475,M,61,4,A,2,0
1005477,M,21,1,B,1,0
1005478,M,20,7,C,1,0
1005479,M,40,1,C,4+,0
1005480,F,51,14,B,0,1
1005481,M,32,12,C,0,0
1005482,M,38,7,A,1,0
1005483,F,42,6,B,3,0
1005484,M,40,17,C,4+,1
1005485,M,34,4,C,0,1
1005486,M,42,0,C,3,0
1005488,M,23,15,C,1,0
1005490,M,63,17,C,3,0
1005491,M,50,7,A,1,0
1005492,M,40,4,A,4+,1
1005493,M,50,12,B,3,0
1005494,F,40,17,B,1,1
1005495,F,51,4,B,3,1
1005497,M,58,4,A,1,1
1005498,F,44,1,C,3,1
1005499,F,40,19,A,1,0
1005500,F,54,20,B,1,0
1005501,M,44,2,A,3,0
1005502,M,53,2,A,4+,0
1005503,F,36,9,C,1,0
1005504,M,34,7,B,1,1
1005505,F,47,4,B,3,1
1005506,F,51,14,A,1,0
1005507,M,47,7,C,1,1
1005508,M,53,20,C,1,0
1005509,M,32,0,A,1,0
1005511,M,53,1,B,1,1
1005512,F,23,17,B,2,1
1005513,M,33,1,C,2,1
1005514,F,58,10,C,3,0
1005515,M,40,4,C,1,0
1005516,F,60,16,C,3,1
1005517,M,25,0,C,2,1
1005518,M,55,17,B,3,1
1005519,M,34,15,C,3,0
1005520,M,45,1,C,0,1
1005522,M,26,14,B,0,0
1005523,M,42,0,B,2,1
1005524,F,36,10,B,1,0
1005525,F,20,10,C,3,0
1005526,F,65,2,A,0,0
1005527,M,41,1,C,0,0
1005528,M,48,1,C,3,1
1005529,M,23,6,C,4+,0
1005530,F,45,4,B,0,0
1005531,M,46,17,C,0,1
1005532,M,29,17,C,2,0
1005533,F,40,2,A,1,1
1005534,M,53,16,C,3,1
1005535,M,36,15,B,1,1
1005536,M,47,16,B,2,1
1005537,F,40,1,C,2,0
1005538,M,18,12,B,2,1
1005539,F,34,20,B,1,1
1005540,M,30,1,C,4+,1
1005541,M,59,7,C,1,0
1005543,M,27,17,A,2,0
1005544,M,24,15,B,4+,1
1005545,F,18,16,C,3,1
1005546,M,54,14,C,1,0
1005547,F,44,4,A,3,1
1005548,F,40,4,A,4+,0
1005549,F,54,9,C,1,1
1005550,M,56,15,B,2,0
1005551,F,61,20,A,1,0
1005552,M,63,7,C,1,1
1005553,M,48,3,C,3,0
1005554,M,38,1,B,1,0
1005555,M,49,10,B,2,0
1005556,M,36,6,A,0,0
1005557,M,29,14,C,1,1
1005558,M,27,10,B,2,0
1005559,M,40,1,C,1,1
1005560,F,38,17,C,4+,1
1005561,F,64,3,C,0,1
1005562,F,29,1,C,4+,0
1005563,F,38,7,C,3,0
1005564,M,30,20,B,0,0
1005565,M,47,17,C,2,0
1005566,M,61,7,C,2,0
1005567,M,34,3,B,0,1
1005568,M,41,4,C,3,0
1005570,M,44,1,B,3,0
1005571,F,32,9,C,2,0
1005572,F,38,4,B,0,1
1005573,F,40,1,B,1,1
1005574,M,61,0,B,4+,0
1005575,M,51,7,C,2,0
1005576,M,62,4,C,3,0
1005578,F,52,1,C,1,1
1005580,M,24,7,B,4+,0
1005581,M,24,0,A,1,1
1005582,M,54,1,C,2,1
1005583,M,65,15,B,2,1
1005584,F,61,0,A,4+,0
1005585,M,22,4,A,4+,0
1005586,M,20,20,A,1,1
1005587,M,45,17,C,4+,1
1005588,F,35,20,A,1,1
1005589,F,64,0,A,0,1
1005590,F,59,12,A,3,1
1005591,M,30,0,B,4+,0
1005592,M,52,1,A,4+,1
1005593,M,18,16,A,1,1
1005594,F,49,0,B,1,1
1005595,M,40,20,B,1,0
1005596,M,28,12,B,1,0
1005597,F,55,4,A,2,0
1005598,M,65,4,C,1,0
1005599,M,29,7,A,1,0
1005600,F,35,0,C,1,0
1005602,M,40,0,B,1,0
1005604,M,21,15,C,3,0
1005605,F,57,2,A,0,0
1005606,F,49,14,C,1,0
1005607,M,41,4,C,2,0
1005609,F,44,1,C,1,0
1005610,F,31,1,C,3,0
1005611,F,26,7,C,1,0
1005612,F,24,1,A,2,0
1005613,F,47,0,C,3,1
1005615,M,52,7,C,4+,0
1005616,M,24,1,C,3,0
1005617,M,42,14,C,0,0
1005618,F,60,4,B,3,0
1005619,F,56,4,C,0,0
1005620,M,26,14,C,2,1
1005621,M,61,7,A,1,0
1005622,M,42,15,C,3,1
1005623,M,22,11,B,2,1
1005624,M,42,7,C,1,0
1005625,M,53,1,C,3,1
1005626,M,22,16,B,3,0
1005627,M,35,0,A,4+,1
1005628,M,63,4,B,1,0
1005629,M,52,14,C,1,0
1005630,M,22,17,B,1,0
1005631,M,54,12,C,3,0
1005632,F,19,4,C,2,0
1005633,M,30,1,C,1,1
1005634,M,50,14,A,3,1
1005635,F,47,9,B,3,1
1005636,M,22,7,A,0,1
1005637,M,59,10,C,2,0
1005638,M,27,1,C,0,0
1005639,F,30,4,C,2,0
1005640,M,60,17,C,0,0
1005641,F,63,17,C,2,1
1005642,M,60,10,C,3,0
1005643,F,19,1,A,3,1
1005644,F,23,4,C,1,0
1005645,M,48,2,B,3,0
1005646,M,39,4,C,2,0
1005647,M,21,1,C,2,0
1005648,M,24,17,C,1,0
1005649,F,44,4,B,1,0
1005650,F,19,12,B,2,1
1005651,F,53,6,B,4+,1
1005652,M,64,0,B,1,0
1005653,M,29,1,B,1,0
1005654,M,46,4,A,3,1
1005655,F,51,6,C,0,0
1005657,M,63,14,A,1,0
1005658,M,18,0,B,3,1
1005659,M,60,0,C,3,1
1005660,M,46,2,C,3,1
1005661,F,40,15,C,1,1
1005662,M,60,10,C,2,0
1005663,F,59,20,B,4+,0
1005664,M,20,4,C,4+,0
1005665,M,27,4,C,2,1
1005667,M,47,7,B,1,1
1005668,F,18,3,C,0,0
1005669,M,19,1,B,2,0
1005670,M,34,4,B,4+,0
1005671,M,59,1,C,4+,0
1005672,F,26,4,C,4+,1
1005673,F,53,1,B,2,0
1005674,M,49,7,B,3,0
1005675,M,28,14,A,2,0
1005676,M,32,20,C,0,0
1005677,M,21,1,A,3,0
1005678,M,34,17,A,0,1
1005679,M,28,2,C,4+,1
1005680,M,30,20,A,4+,1
1005682,M,42,0,B,2,0
1005683,F,20,9,B,0,1
1005684,M,48,16,A,1,0
1005685,M,21,17,A,0,1
1005686,M,20,16,A,1,1
1005687,F,33,0,B,3,0
1005688,F,28,4,B,1,0
1005689,M,63,0,B,3,0
1005690,M,20,4,B,3,0
1005691,M,27,14,C,1,0
1005692,F,49,7,C,1,0
1005693,F,56,4,B,1,0
1005694,F,25,12,C,1,0
1005695,F,30,3,C,1,0
1005696,F,51,14,C,1,1
1005697,M,44,0,B,1,0
1005698,M,58,14,B,3,0
1005699,M,58,15,B,4+,1
1005700,F,57,14,C,1,0
1005701,M,20,7,C,4+,0
1005702,M,35,0,B,4+,0
1005703,M,24,1,C,2,1
1005704,F,26,4,B,3,0
1005705,F,39,4,B,4+,0
1005708,M,24,1,B,4+,0
1005709,M,64,4,B,4+,0
1005710,M,51,15,B,1,1
1005711,M,32,7,C,4+,0
1005712,M,33,1,B,2,0
1005714,M,51,2,B,1,0
1005716,M,40,10,C,4+,0
1005717,M,43,0,B,3,1
1005718,F,50,14,C,4+,1
1005719,M,55,7,C,3,1
1005720,M,47,0,A,0,0
1005721,M,20,11,B,2,0
1005722,M,43,20,A,2,1
1005724,M,20,15,B,2,1
1005725,M,49,2,C,0,0
1005726,M,64,1,C,0,0
1005727,M,21,4,C,0,0
1005728,F,20,20,C,3,0
1005729,M,30,10,C,1,0
1005730,M,50,0,A,3,0
1005731,F,26,11,B,2,1
1005732,F,45,11,C,4+,1
1005733,M,31,4,B,2,0
1005734,F,25,14,B,4+,1
1005736,M,60,1,A,3,1
1005737,M,20,15,C,2,0
1005738,M,50,12,A,1,1
1005739,M,61,7,C,2,0
1005740,M,33,1,B,1,0
1005741,M,34,13,B,0,1
1005743,F,38,0,C,1,0
1005744,F,30,4,A,2,0
1005745,F,20,4,B,1,1
1005746,M,54,15,B,2,0
1005747,M,43,0,B,4+,1
1005748,M,21,0,C,3,0
1005749,M,21,2,A,0,1
1005750,M,20,1,A,1,0
1005751,F,36,0,C,0,0
1005752,F,29,0,B,3,1
1005753,M,42,17,C,0,0
1005754,F,23,1,A,2,0
1005755,F,48,2,B,1,0
1005756,F,61,10,C,1,0
1005757,M,33,10,C,2,0
1005758,F,60,1,C,2,0
1005759,F,45,1,A,2,0
1005760,M,37,12,C,3,0
1005761,M,43,20,B,1,1
1005762,F,43,6,A,2,1
1005763,F,22,1,A,1,1
1005765,M,26,11,B,2,1
1005766,M,34,14,C,0,1
1005767,M,52,2,B,0,0
1005768,F,28,7,C,3,0
1005769,M,31,14,B,1,1
1005770,M,65,0,C,3,1
1005771,M,50,7,A,1,0
1005773,M,48,6,C,3,0
1005774,M,42,4,A,2,1
1005775,M,32,11,A,4+,0
1005776,M,33,12,B,3,1
1005777,M,51,0,C,4+,0
1005778,M,27,12,C,1,0
1005779,M,33,5,A,1,0
1005780,M,62,17,B,1,0
1005782,F,57,0,C,4+,0
1005783,F,28,1,C,3,1
1005785,F,39,7,B,2,1
1005786,M,38,6,B,1,1
1005787,M,50,20,B,0,0
1005788,M,38,0,A,4+,0
1005789,M,42,17,A,1,0
1005790,F,46,0,B,2,1
1005792,M,40,17,B,1,1
1005793,M,39,2,C,1,1
1005794,M,64,17,A,1,0
1005795,M,52,1,A,1,1
1005796,F,57,7,B,2,0
1005797,M,35,7,A,4+,1
1005798,M,63,0,C,2,1
1005801,M,32,16,B,3,0
1005802,F,60,0,A,4+,0
1005803,M,55,10,C,1,0
1005804,F,49,7,B,1,0
1005805,F,61,0,B,1,1
1005806,F,49,1,B,2,0
1005807,M,61,7,C,3,1
1005808,F,26,7,C,2,1
1005809,M,64,7,C,4+,0
1005810,M,18,16,C,4+,1
1005811,M,53,4,B,3,0
1005812,F,43,7,A,1,1
1005813,M,46,7,A,1,1
1005815,M,45,20,B,1,0
1005816,M,42,0,C,4+,1
1005817,M,44,17,C,4+,1
1005818,M,60,4,C,0,0
1005819,M,41,6,C,1,1
1005822,F,29,4,C,1,0
1005823,M,47,12,B,1,0
1005824,M,48,12,B,1,0
1005825,F,32,4,B,2,1
1005826,M,28,4,A,2,1
1005827,M,22,2,B,2,0
1005829,F,64,4,C,1,0
1005830,F,42,4,C,0,0
1005831,M,65,1,A,2,1
1005832,F,30,0,C,4+,0
1005833,F,58,0,C,3,1
1005834,M,18,16,C,4+,0
1005835,F,51,0,A,3,0
1005836,M,64,0,C,1,0
1005837,M,18,7,B,0,1
1005838,F,57,7,B,0,1
1005840,F,38,0,C,1,0
1005841,F,36,7,A,4+,1
1005842,M,54,4,B,0,0
1005843,M,35,1,C,2,0
1005844,F,25,10,C,1,0
1005846,M,55,16,C,1,1
1005847,F,39,4,B,2,0
1005848,M,41,20,A,0,1
1005849,M,30,17,B,3,0
1005850,F,26,7,C,1,0
1005851,F,61,20,A,0,1
1005852,F,64,1,A,0,1
1005853,M,18,19,C,1,1
1005854,M,30,7,B,0,1
1005855,M,43,7,C,3,0
1005856,F,29,7,B,3,1
1005857,F,54,2,B,2,0
1005858,M,29,4,B,1,0
1005859,M,35,7,C,1,1
1005860,F,52,4,C,1,0
1005861,F,47,1,B,1,1
1005862,F,44,9,C,0,1
1005863,F,33,14,C,4+,0
1005865,M,51,17,C,4+,0
1005866,F,41,6,C,3,0
1005867,F,33,3,C,1,1
1005868,M,30,14,B,3,0
1005869,F,39,7,C,4+,1
1005871,F,54,4,B,1,0
